size_sqft,bedrooms,bathrooms,year_built,garage_spaces,floors,lot_size_sqft,has_pool,neighborhood,price
1327.0,2.0,1.0,1985.0,2.0,2.0,17220.0,0.0,Suburbs,367814.35
960.0,5.0,1.0,1964.0,1.0,1.0,3430.0,0.0,Rural,126641.03
1714.0,1.0,3.5,1975.0,0.0,1.0,5488.0,0.0,Downtown,413004.84
2599.0,1.0,2.0,2012.0,2.0,2.0,7133.0,0.0,Suburbs,389613.68
1305.0,3.0,3.5,1965.0,3.0,1.0,5329.0,0.0,Uptown,358097.93
1069.0,3.0,2.5,1998.0,2.0,2.0,15028.0,0.0,Rural,198293.8
4349.0,5.0,3.5,1985.0,3.0,3.0,9927.0,0.0,Waterfront,1134259.81
2250.0,3.0,2.0,1973.0,2.0,1.0,5948.0,0.0,Suburbs,463831.08
3171.0,1.0,2.0,2003.0,3.0,1.0,2085.0,0.0,Waterfront,823657.09
2906.0,2.0,2.0,1976.0,0.0,1.0,5895.0,0.0,Waterfront,671845.81
3835.0,3.0,3.5,1971.0,0.0,3.0,14472.0,0.0,Suburbs,635653.46
3855.0,4.0,3.5,1989.0,0.0,3.0,16298.0,0.0,Downtown,927859.28
1902.0,4.0,3.5,2006.0,3.0,1.0,7329.0,0.0,Suburbs,387637.57
4331.0,2.0,3.5,2013.0,2.0,2.0,3318.0,0.0,Rural,458974.69
2233.0,4.0,1.5,1996.0,0.0,3.0,12031.0,1.0,Rural,317220.06
4275.0,4.0,4.0,1998.0,3.0,3.0,16092.0,0.0,Rural,480456.72
2381.0,5.0,3.5,2008.0,1.0,2.0,3260.0,0.0,Rural,273130.77
1088.0,4.0,3.5,1969.0,2.0,1.0,16320.0,0.0,Downtown,450291.42
3944.0,5.0,4.0,1968.0,0.0,3.0,5071.0,1.0,Uptown,784528.81
732.0,2.0,4.5,1985.0,0.0,3.0,6642.0,0.0,Waterfront,324445.93
3999.0,5.0,3.0,1996.0,1.0,2.0,13212.0,1.0,Suburbs,663280.6
789.0,1.0,4.0,1997.0,0.0,1.0,2924.0,0.0,Waterfront,295195.52
1510.0,1.0,2.0,1961.0,2.0,3.0,7502.0,1.0,Downtown,468627.77
3255.0,6.0,3.0,2007.0,0.0,1.0,4500.0,0.0,Waterfront,842407.86
4743.0,3.0,2.0,1976.0,0.0,3.0,5865.0,0.0,Rural,517047.77
2397.0,4.0,3.0,2014.0,2.0,3.0,15921.0,0.0,Rural,331655.99
1131.0,4.0,1.5,2003.0,1.0,2.0,6119.0,0.0,Rural,193348.25
1625.0,5.0,4.0,2022.0,2.0,2.0,2783.0,1.0,Waterfront,587166.61
4543.0,2.0,1.0,1996.0,2.0,1.0,5866.0,1.0,Suburbs,695389.02
3798.0,2.0,3.5,1989.0,3.0,3.0,3561.0,0.0,Downtown,809211.3
1041.0,1.0,1.0,1963.0,3.0,1.0,13211.0,0.0,Waterfront,473744.94
2293.0,6.0,1.0,1979.0,0.0,1.0,19512.0,0.0,Downtown,607502.69
1764.0,2.0,4.0,2013.0,2.0,3.0,5018.0,0.0,Rural,293326.01
1382.0,4.0,4.5,1978.0,2.0,3.0,15120.0,0.0,Suburbs,369689.71
4325.0,3.0,1.0,1953.0,2.0,2.0,8529.0,0.0,Waterfront,1043642.61
3318.0,1.0,1.5,1968.0,3.0,2.0,3292.0,0.0,Waterfront,832755.12
1389.0,3.0,4.0,1994.0,0.0,2.0,14382.0,1.0,Uptown,465179.04
3463.0,1.0,4.0,1996.0,1.0,1.0,5778.0,0.0,Uptown,645061.83
2420.0,2.0,1.5,2022.0,3.0,2.0,11246.0,1.0,Uptown,616539.74
870.0,1.0,3.5,2019.0,3.0,3.0,11128.0,0.0,Uptown,399736.85
2579.0,5.0,2.0,1989.0,0.0,2.0,12751.0,1.0,Waterfront,764433.71
1415.0,4.0,3.0,1991.0,1.0,3.0,4429.0,0.0,Suburbs,357105.71
1679.0,6.0,2.5,2009.0,1.0,3.0,6516.0,0.0,Waterfront,595978.56
4468.0,3.0,1.0,1953.0,0.0,3.0,15272.0,0.0,Rural,464833.31
3725.0,2.0,2.0,1994.0,0.0,3.0,18789.0,1.0,Waterfront,1005419.77
1190.0,4.0,3.5,1985.0,2.0,3.0,2211.0,0.0,Rural,188076.32
4346.0,6.0,4.0,2007.0,2.0,3.0,9450.0,1.0,Waterfront,1134110.04
3127.0,4.0,1.5,2009.0,2.0,3.0,17865.0,0.0,Uptown,720825.14
4449.0,1.0,4.5,1998.0,1.0,3.0,7165.0,1.0,Uptown,855558.07
3887.0,2.0,3.5,1998.0,3.0,3.0,10057.0,0.0,Suburbs,611864.66
2093.0,6.0,4.0,2001.0,2.0,3.0,18278.0,1.0,Suburbs,529446.13
2953.0,4.0,4.0,1992.0,3.0,3.0,19442.0,0.0,Downtown,820768.84
2936.0,6.0,1.0,1966.0,1.0,2.0,13795.0,0.0,Suburbs,506600.14
3768.0,4.0,1.0,1971.0,0.0,3.0,14495.0,0.0,Waterfront,962802.65
1693.0,1.0,4.5,2004.0,1.0,3.0,13051.0,0.0,Waterfront,602181.69
2065.0,6.0,1.5,1995.0,2.0,2.0,7105.0,0.0,Rural,288218.03
1677.0,5.0,1.5,1967.0,1.0,1.0,17962.0,0.0,Suburbs,365125.62
1903.0,5.0,2.5,2014.0,3.0,3.0,2613.0,0.0,Uptown,487922.59
1309.0,6.0,4.5,2022.0,0.0,2.0,3053.0,1.0,Rural,227594.6
760.0,2.0,4.0,1996.0,2.0,2.0,12832.0,0.0,Downtown,341897.39
4737.0,6.0,3.0,1966.0,1.0,3.0,17079.0,1.0,Waterfront,1260043.38
927.0,2.0,1.0,2019.0,0.0,1.0,16657.0,0.0,Waterfront,446363.46
4508.0,6.0,2.5,1967.0,2.0,2.0,14202.0,0.0,Waterfront,1186415.46
613.0,2.0,3.0,1982.0,3.0,1.0,8773.0,1.0,Downtown,330285.89
4021.0,4.0,1.5,2013.0,2.0,1.0,8480.0,0.0,Waterfront,1035991.32
2045.0,5.0,3.0,1988.0,0.0,3.0,9662.0,0.0,Rural,257398.11
2878.0,1.0,1.5,1967.0,0.0,2.0,6614.0,0.0,Uptown,517562.8
1842.0,1.0,2.5,1955.0,1.0,1.0,9544.0,0.0,Downtown,455102.63
2759.0,6.0,1.0,1976.0,2.0,2.0,3886.0,0.0,Uptown,619576.65
2587.0,1.0,3.0,1999.0,1.0,1.0,7757.0,0.0,Suburbs,434706.29
2931.0,4.0,4.0,2002.0,1.0,3.0,18940.0,1.0,Waterfront,935547.85
2330.0,6.0,1.0,1966.0,3.0,1.0,14725.0,0.0,Suburbs,508028.45
2961.0,4.0,4.0,1961.0,0.0,2.0,4554.0,0.0,Suburbs,462116.54
4232.0,3.0,3.5,2001.0,0.0,2.0,7153.0,0.0,Waterfront,1079556.33
2512.0,3.0,4.0,1961.0,0.0,1.0,6670.0,0.0,Downtown,565403.92
2190.0,4.0,4.0,1954.0,3.0,3.0,7070.0,0.0,Waterfront,649186.78
1179.0,4.0,1.5,1985.0,1.0,2.0,14440.0,1.0,Waterfront,523008.95
2183.0,4.0,3.5,1992.0,0.0,2.0,18111.0,0.0,Suburbs,446887.89
1153.0,1.0,3.0,1968.0,1.0,2.0,14783.0,0.0,Rural,180199.5
1403.0,4.0,1.5,1965.0,3.0,3.0,10792.0,1.0,Rural,313633.35
4790.0,5.0,2.0,1967.0,2.0,1.0,4893.0,0.0,Uptown,887796.91
993.0,5.0,4.0,1975.0,0.0,3.0,4572.0,0.0,Rural,187880.24
2721.0,1.0,3.0,1950.0,0.0,2.0,16655.0,0.0,Downtown,641686.02
4271.0,5.0,2.0,1950.0,0.0,1.0,14197.0,0.0,Uptown,812189.52
4795.0,5.0,2.0,1977.0,3.0,2.0,11185.0,0.0,Uptown,969295.21
1245.0,2.0,4.5,1951.0,0.0,3.0,12390.0,1.0,Uptown,346291.46
1319.0,6.0,2.0,1973.0,1.0,1.0,17273.0,0.0,Waterfront,530860.39
2239.0,4.0,1.0,1992.0,1.0,2.0,16649.0,0.0,Waterfront,709857.29
3039.0,3.0,3.0,1952.0,2.0,2.0,3571.0,0.0,Rural,367070.68
4824.0,5.0,4.0,1995.0,2.0,3.0,9112.0,1.0,Uptown,968437.08
1514.0,4.0,1.0,1995.0,3.0,2.0,2770.0,0.0,Uptown,400816.29
1323.0,4.0,2.5,1992.0,1.0,3.0,8926.0,1.0,Downtown,466879.22
1714.0,2.0,2.5,1996.0,1.0,3.0,13466.0,0.0,Uptown,492668.96
4447.0,6.0,1.5,2009.0,1.0,3.0,5751.0,1.0,Suburbs,669176.92
732.0,6.0,3.0,1955.0,0.0,2.0,4700.0,0.0,Waterfront,354623.08
2272.0,1.0,2.5,1962.0,2.0,3.0,10837.0,0.0,Rural,282325.03
1123.0,5.0,1.5,1973.0,2.0,1.0,11449.0,0.0,Waterfront,496730.1
1291.0,1.0,2.5,2000.0,1.0,3.0,14854.0,1.0,Waterfront,520301.95
4635.0,3.0,4.0,2014.0,3.0,3.0,2253.0,0.0,Uptown,884191.08
607.0,6.0,4.5,2017.0,0.0,1.0,6463.0,0.0,Uptown,288381.08
2015.0,2.0,3.0,1993.0,3.0,2.0,16039.0,0.0,Rural,278735.61
4628.0,3.0,2.5,1980.0,2.0,3.0,14276.0,0.0,Uptown,884914.67
3276.0,2.0,4.0,1980.0,0.0,1.0,18192.0,1.0,Suburbs,567369.72
915.0,5.0,1.5,1954.0,2.0,3.0,16666.0,1.0,Rural,226919.28
2646.0,3.0,3.0,1984.0,3.0,3.0,17100.0,0.0,Uptown,636602.19
4873.0,4.0,3.5,1987.0,1.0,3.0,11192.0,0.0,Waterfront,1198660.16
2362.0,6.0,3.0,1965.0,1.0,1.0,19251.0,0.0,Suburbs,440350.07
2926.0,4.0,1.5,2006.0,3.0,3.0,9487.0,0.0,Uptown,650427.5
2940.0,5.0,3.0,2010.0,0.0,3.0,18256.0,0.0,Uptown,727939.67
3506.0,1.0,3.5,1972.0,0.0,1.0,9053.0,0.0,Waterfront,864965.51
1424.0,2.0,4.5,2017.0,2.0,3.0,9992.0,0.0,Uptown,430876.95
4295.0,6.0,1.0,1957.0,3.0,2.0,14342.0,0.0,Downtown,992685.32
4950.0,6.0,3.0,2017.0,2.0,3.0,9170.0,0.0,Suburbs,767743.49
1227.0,4.0,4.5,2006.0,0.0,1.0,4647.0,0.0,Waterfront,484890.97
4201.0,3.0,2.0,1966.0,2.0,3.0,18132.0,1.0,Suburbs,764674.06
4195.0,2.0,3.0,1998.0,1.0,2.0,10153.0,0.0,Suburbs,652285.59
3863.0,6.0,1.5,1972.0,3.0,1.0,18685.0,0.0,Downtown,1014786.15
2232.0,5.0,3.0,2009.0,2.0,2.0,9184.0,0.0,Rural,295307.44
2663.0,2.0,3.0,1961.0,1.0,3.0,19512.0,0.0,Downtown,670571.02
4293.0,4.0,1.0,1968.0,2.0,3.0,12852.0,0.0,Suburbs,662679.41
1272.0,4.0,1.0,1972.0,2.0,1.0,15830.0,0.0,Rural,221585.74
4247.0,3.0,3.0,1964.0,2.0,3.0,15600.0,0.0,Waterfront,1163465.66
4651.0,6.0,1.0,1974.0,1.0,2.0,5636.0,0.0,Suburbs,683671.02
3600.0,1.0,2.0,1994.0,2.0,1.0,16679.0,1.0,Suburbs,597303.6
2102.0,2.0,1.0,1996.0,0.0,2.0,19010.0,0.0,Downtown,563424.53
3060.0,1.0,4.0,1990.0,1.0,3.0,13901.0,0.0,Uptown,691631.8
820.0,5.0,3.0,1964.0,1.0,1.0,19049.0,0.0,Waterfront,493804.54
4700.0,4.0,4.0,1964.0,2.0,1.0,17230.0,0.0,Suburbs,745413.05
2106.0,6.0,1.5,2018.0,3.0,1.0,13991.0,1.0,Suburbs,435780.4
851.0,4.0,1.0,1968.0,3.0,2.0,10590.0,0.0,Suburbs,232855.16
4096.0,1.0,3.5,1957.0,1.0,1.0,17431.0,0.0,Waterfront,1077071.1
3493.0,3.0,3.5,1983.0,2.0,3.0,5339.0,0.0,Uptown,717038.95
3340.0,1.0,4.5,1950.0,0.0,1.0,12101.0,0.0,Rural,367110.03
838.0,5.0,4.5,1975.0,1.0,1.0,16683.0,1.0,Rural,268463.33
3904.0,5.0,4.0,2013.0,2.0,1.0,18995.0,0.0,Rural,537876.66
3404.0,6.0,1.5,1969.0,2.0,3.0,6808.0,0.0,Uptown,702751.51
4092.0,3.0,2.0,2002.0,3.0,3.0,3690.0,1.0,Uptown,814673.21
4241.0,2.0,4.5,1986.0,1.0,1.0,8000.0,1.0,Uptown,813098.83
1532.0,1.0,3.0,1976.0,3.0,2.0,17552.0,1.0,Downtown,537204.92
1527.0,3.0,4.0,1998.0,3.0,3.0,11429.0,0.0,Uptown,429573.13
4665.0,3.0,3.0,1994.0,2.0,3.0,2999.0,0.0,Waterfront,1067052.34
2937.0,5.0,1.0,1973.0,0.0,1.0,4148.0,0.0,Downtown,592785.53
2527.0,5.0,2.0,1966.0,1.0,3.0,8104.0,0.0,Waterfront,743844.43
1863.0,1.0,4.5,2017.0,3.0,3.0,8169.0,0.0,Uptown,450971.19
3412.0,2.0,3.0,1962.0,2.0,3.0,4435.0,0.0,Suburbs,574964.06
3918.0,4.0,1.5,2021.0,3.0,2.0,10895.0,0.0,Downtown,898509.55
610.0,3.0,1.0,1984.0,3.0,2.0,10624.0,0.0,Rural,204937.75
3032.0,1.0,4.5,2023.0,0.0,3.0,5587.0,0.0,Downtown,679358.64
4971.0,6.0,4.0,1976.0,3.0,3.0,6180.0,0.0,Uptown,930370.33
1835.0,5.0,4.0,1991.0,1.0,2.0,13960.0,0.0,Downtown,607774.47
1836.0,4.0,1.0,1995.0,3.0,3.0,19138.0,0.0,Waterfront,735542.64
